,Order_ID,Customer_ID,Postal_Code,Product_ID,Sales,Quantity,Discount,Profit,Category,Sub-Category,Product_Name,Order_Date,Ship_Date,Ship_Mode,Customer_Name,Segment,Country/Region,City,State,Region,Month_Order,Day_Order,Days_Shipping,pca_1,pca_2,clusters
3510,CA-2017-166863,SC-20020,75023,TEC-MA-10001972,418.8,2,0.4,-97.72,Technology,Machines,Okidata C331dn Printer,2017-06-20,2017-06-24,Standard Class,Sam Craven,Consumer,United States,Plano,Texas,Central,6,20,4,-0.20246270233207742,-0.643176785557427,3
3511,CA-2017-166863,SC-20020,75023,OFF-ST-10004123,509.488,7,0.2,-127.372,Office Supplies,Storage,Safco Industrial Wire Shelving System,2017-06-20,2017-06-24,Standard Class,Sam Craven,Consumer,United States,Plano,Texas,Central,6,20,4,-0.37869037529775174,0.500564954982643,0
3512,CA-2020-140326,HW-14935,60653,FUR-BO-10000112,825.174,9,0.3,-117.882,Furniture,Bookcases,"Bush Birmingham Collection Bookcase, Dark Cherry",2020-09-04,2020-09-06,First Class,Helen Wasserman,Corporate,United States,Chicago,Illinois,Central,9,4,2,-0.14149373088896963,-0.7709207851192217,3
3513,CA-2020-140326,HW-14935,60653,OFF-PA-10004041,17.76,3,0.2,5.55,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",2020-09-04,2020-09-06,First Class,Helen Wasserman,Corporate,United States,Chicago,Illinois,Central,9,4,2,-0.35429343133173474,0.5693258462853009,0
3514,CA-2020-140326,HW-14935,60653,OFF-AR-10001149,6.912,3,0.2,0.864,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",2020-09-04,2020-09-06,First Class,Helen Wasserman,Corporate,United States,Chicago,Illinois,Central,9,4,2,-0.3475446394035626,0.47650851372005154,0
3515,CA-2019-168536,SC-20800,39212,TEC-AC-10002323,66.3,3,0.0,8.619,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,2019-12-20,2019-12-24,Standard Class,Stuart Calhoun,Consumer,United States,Jackson,Mississippi,South,12,20,4,-0.04110747599714192,-0.763580263098816,3
3516,US-2019-113649,HA-14920,28314,OFF-PA-10000130,30.816,9,0.2,9.63,Office Supplies,Paper,Xerox 199,2019-08-09,2019-08-12,First Class,Helen Andreada,Consumer,United States,Fayetteville,North Carolina,South,8,9,3,-0.23730650495033742,0.5728503672782328,0
3517,US-2019-113649,HA-14920,28314,TEC-PH-10002350,44.784,2,0.2,4.4784,Technology,Phones,Apple EarPods with Remote and Mic,2019-08-09,2019-08-12,First Class,Helen Andreada,Consumer,United States,Fayetteville,North Carolina,South,8,9,3,-0.04446398688765057,-0.7979943372401779,3
3518,US-2019-113649,HA-14920,28314,OFF-AP-10002518,569.536,4,0.2,64.0728,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,2019-08-09,2019-08-12,First Class,Helen Andreada,Consumer,United States,Fayetteville,North Carolina,South,8,9,3,-0.22624975155930033,0.4392569980419134,0
3519,CA-2018-124975,MG-17875,60505,FUR-TA-10002645,796.425,7,0.5,-525.6405,Furniture,Tables,Hon Rectangular Conference Tables,2018-06-22,2018-06-25,First Class,Michael Grace,Home Office,United States,Aurora,Illinois,Central,6,22,3,-0.1136395203433611,-0.7846754889428494,3
3520,CA-2018-168767,DM-12955,95823,OFF-BI-10000773,12.832,2,0.2,4.3308,Office Supplies,Binders,Insertable Tab Post Binder Dividers,2018-04-10,2018-04-15,Standard Class,Dario Medina,Corporate,United States,Sacramento,California,West,4,10,5,0.8923167653393878,0.7634686709168894,1
3521,CA-2019-114482,DM-13345,50315,OFF-PA-10003845,40.46,7,0.0,19.8254,Office Supplies,Paper,Xerox 1987,2019-11-21,2019-11-25,Second Class,Denise Monton,Corporate,United States,Des Moines,Iowa,Central,11,21,4,-0.31433377308320604,0.583288740385828,0
3522,CA-2019-114482,DM-13345,50315,TEC-PH-10001580,404.94,3,0.0,109.3338,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,2019-11-21,2019-11-25,Second Class,Denise Monton,Corporate,United States,Des Moines,Iowa,Central,11,21,4,-0.12149125502051918,-0.7875559641325828,3
3523,CA-2019-137673,ML-17395,92105,TEC-AC-10002345,116.0,8,0.0,29.0,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,2019-09-05,2019-09-10,Standard Class,Marina Lichtenstein,Corporate,United States,San Diego,California,West,9,5,5,1.1421222381796978,-0.6080016307832495,2
3524,CA-2019-132731,GA-14515,75081,TEC-PH-10004120,657.552,6,0.2,49.3164,Technology,Phones,AT&T 1080 Phone,2019-11-24,2019-11-28,Standard Class,George Ashbrook,Consumer,United States,Dallas,Texas,Central,11,24,4,-0.19806611434051663,-0.7803910881111342,3
3525,CA-2020-148922,SU-20665,39212,TEC-AC-10001838,599.97,3,0.0,257.9871,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,2020-12-10,2020-12-15,Second Class,Stephanie Ulpright,Home Office,United States,Jackson,Mississippi,South,12,10,5,-0.0383071293085942,-0.7641374308799181,3
3526,CA-2020-148922,SU-20665,39212,TEC-PH-10000148,38.97,3,0.0,0.7794,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,2020-12-10,2020-12-15,Second Class,Stephanie Ulpright,Home Office,United States,Jackson,Mississippi,South,12,10,5,-0.0436899814274543,-0.7902032026597163,3
3527,CA-2020-148922,SU-20665,39212,OFF-BI-10003476,45.84,8,0.0,22.0032,Office Supplies,Binders,Avery Metallic Poly Binders,2020-12-10,2020-12-15,Second Class,Stephanie Ulpright,Home Office,United States,Jackson,Mississippi,South,12,10,5,-0.25899568479067997,0.607859093364772,0
3528,CA-2019-130680,BD-11320,92024,TEC-PH-10004833,38.24,4,0.2,-9.56,Technology,Phones,Macally Suction Cup Mount,2019-06-24,2019-06-29,Standard Class,Bill Donatelli,Consumer,United States,Encinitas,California,West,6,24,5,1.1113989637764503,-0.6349848071620323,2
3529,CA-2018-141145,DB-13405,32839,TEC-AC-10001465,87.168,3,0.2,10.896,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,2018-09-17,2018-09-23,Standard Class,Denny Blanton,Consumer,United States,Orlando,Florida,South,9,17,6,-0.049415180557495525,-0.7654302604897434,3
3530,US-2019-152835,RP-19855,47905,OFF-AR-10003056,21.4,5,0.0,6.206,Office Supplies,Art,Newell 341,2019-05-19,2019-05-23,Standard Class,Roy Phan,Corporate,United States,Lafayette,Indiana,Central,5,19,4,-0.31772101234761135,0.4941742923061866,0
3531,CA-2019-155565,EH-13765,10035,OFF-SU-10001218,54.9,5,0.0,15.372,Office Supplies,Supplies,Fiskars Softgrip Scissors,2019-05-28,2019-05-28,Same Day,Edward Hooks,Corporate,United States,New York City,New York,East,5,28,0,-0.9725694791007959,0.23670792856396394,0
3532,CA-2017-110849,JL-15835,90049,TEC-MA-10002859,287.968,4,0.2,97.1892,Technology,Machines,Ativa MDM8000 8-Sheet Micro-Cut Shredder,2017-04-18,2017-04-23,Standard Class,John Lee,Consumer,United States,Los Angeles,California,West,4,18,5,1.2789873100065376,-0.4676194427266227,2
3533,CA-2017-110849,JL-15835,90049,OFF-AR-10002375,13.12,4,0.0,3.8048,Office Supplies,Art,Newell 351,2017-04-18,2017-04-23,Standard Class,John Lee,Consumer,United States,Los Angeles,California,West,4,18,5,1.107033065392426,0.6698318817197787,1
3534,CA-2017-110849,JL-15835,90049,OFF-AR-10000657,10.75,5,0.0,3.5475,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",2017-04-18,2017-04-23,Standard Class,John Lee,Consumer,United States,Los Angeles,California,West,4,18,5,1.107033065392426,0.6698318817197787,1
3535,CA-2017-110849,JL-15835,90049,OFF-FA-10000134,11.62,2,0.0,3.6022,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",2017-04-18,2017-04-23,Standard Class,John Lee,Consumer,United States,Los Angeles,California,West,4,18,5,1.1166720913251007,0.6024921729573373,1
3536,CA-2019-145842,FM-14380,10024,OFF-ST-10000419,40.74,3,0.0,0.4074,Office Supplies,Storage,"Rogers Jumbo File, Granite",2019-06-17,2019-06-20,Second Class,Fred McMath,Consumer,United States,New York City,New York,East,6,17,3,-0.9908470795231794,0.3148089593986253,0
3537,CA-2017-158771,SB-20290,42420,OFF-ST-10000107,83.25,3,0.0,14.985,Office Supplies,Storage,Fellowes Super Stor/Drawer,2017-05-09,2017-05-09,Same Day,Sean Braxton,Corporate,United States,Henderson,Kentucky,South,5,9,0,-0.23257580809471762,0.4890954848092296,0
3538,CA-2017-158771,SB-20290,42420,OFF-LA-10001641,9.45,3,0.0,4.536,Office Supplies,Labels,Avery 518,2017-05-09,2017-05-09,Same Day,Sean Braxton,Corporate,United States,Henderson,Kentucky,South,5,9,0,-0.2205359302011719,0.43067952202449833,0
3539,CA-2017-158771,SB-20290,42420,OFF-LA-10003121,20.65,5,0.0,9.499,Office Supplies,Labels,Avery 506,2017-05-09,2017-05-09,Same Day,Sean Braxton,Corporate,United States,Henderson,Kentucky,South,5,9,0,-0.2205359302011719,0.43067952202449833,0
3540,CA-2017-158771,SB-20290,42420,OFF-PA-10002689,45.36,7,0.0,21.7728,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),2017-05-09,2017-05-09,Same Day,Sean Braxton,Corporate,United States,Henderson,Kentucky,South,5,9,0,-0.23505117167132725,0.5756224012808104,0
3541,CA-2019-157511,SV-20365,43229,FUR-FU-10002107,5.352,3,0.2,1.6056,Furniture,Furnishings,Eldon Pizzaz Desk Accessories,2019-09-18,2019-09-20,First Class,Seth Vernon,Consumer,United States,Columbus,Ohio,East,9,18,2,-0.4431476087936421,-1.041004350192208,3
3542,CA-2019-157511,SV-20365,43229,FUR-CH-10002647,99.372,2,0.3,-7.098,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",2019-09-18,2019-09-20,First Class,Seth Vernon,Consumer,United States,Columbus,Ohio,East,9,18,2,-0.45262727495402716,-0.9596694924778632,3
3543,CA-2019-157511,SV-20365,43229,OFF-AR-10002257,2.672,1,0.2,0.3674,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",2019-09-18,2019-09-20,First Class,Seth Vernon,Consumer,United States,Columbus,Ohio,East,9,18,2,-0.6722855497350424,0.36369329340767265,0
3544,CA-2020-121216,MM-17920,77840,OFF-PA-10004519,28.672,8,0.2,10.3936,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,2020-12-23,2020-12-25,Second Class,Michael Moore,Consumer,United States,College Station,Texas,Central,12,23,2,-0.3781977360786519,0.5844135247469049,0
3545,CA-2020-121216,MM-17920,77840,OFF-AP-10001947,29.312,8,0.8,-74.7456,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,2020-12-23,2020-12-25,Second Class,Michael Moore,Consumer,United States,College Station,Texas,Central,12,23,2,-0.36714098268761486,0.4508201555105855,0
3546,CA-2020-155292,RD-19810,40475,OFF-ST-10004963,105.98,7,0.0,4.2392,Office Supplies,Storage,Eldon Gobal File Keepers,2020-10-30,2020-11-01,First Class,Ross DeVincentis,Home Office,United States,Richmond,Kentucky,South,10,30,2,-0.23247516893446019,0.4879966510864372,0
3547,CA-2020-155292,RD-19810,40475,OFF-SU-10002573,35.06,2,0.0,10.518,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",2020-10-30,2020-11-01,First Class,Ross DeVincentis,Home Office,United States,Richmond,Kentucky,South,10,30,2,-0.21674250488971225,0.4117932360365595,0
3548,CA-2020-155292,RD-19810,40475,FUR-CH-10000553,33.94,1,0.0,9.1638,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",2020-10-30,2020-11-01,First Class,Ross DeVincentis,Home Office,United States,Richmond,Kentucky,South,10,30,2,-0.00854346580188248,-0.8416565508927671,3
3549,CA-2020-155292,RD-19810,40475,OFF-LA-10001982,30.0,8,0.0,14.4,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,2020-10-30,2020-11-01,First Class,Ross DeVincentis,Home Office,United States,Richmond,Kentucky,South,10,30,2,-0.22043529104091447,0.4295806883017059,0
3550,CA-2019-152555,ME-17320,60653,OFF-PA-10001295,45.528,3,0.2,15.9348,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,2019-03-29,2019-04-02,Second Class,Maria Etezadi,Home Office,United States,Chicago,Illinois,Central,3,29,4,-0.3586170731542699,0.5771424218659129,0
3551,CA-2019-152555,ME-17320,60653,FUR-CH-10002965,844.116,6,0.3,-36.1764,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",2019-03-29,2019-04-02,Second Class,Maria Etezadi,Home Office,United States,Chicago,Illinois,Central,3,29,4,-0.13221000644508255,-0.8390376965848723,3
3552,CA-2019-152555,ME-17320,60653,TEC-PH-10001254,812.736,8,0.2,60.9552,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,2019-03-29,2019-04-02,Second Class,Maria Etezadi,Home Office,United States,Chicago,Illinois,Central,3,29,4,-0.16577455509158304,-0.7937022826524978,3
3553,CA-2020-107832,FH-14275,19120,OFF-BI-10001658,7.476,1,0.7,-5.9808,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,2020-11-23,2020-11-26,Second Class,Frank Hawley,Corporate,United States,Philadelphia,Pennsylvania,East,11,23,3,-0.7895854419430215,0.4663807427057002,0
3554,CA-2017-120838,PO-18865,90036,OFF-ST-10000585,330.4,2,0.0,85.904,Office Supplies,Storage,Economy Rollaway Files,2017-03-23,2017-03-26,Second Class,Patrick O'Donnell,Consumer,United States,Los Angeles,California,West,3,23,3,1.105049163107587,0.6728842340249819,1
3555,CA-2017-120838,PO-18865,90036,TEC-PH-10003484,604.752,6,0.2,37.797,Technology,Phones,Ooma Telo VoIP Home Phone System,2017-03-23,2017-03-26,Second Class,Patrick O'Donnell,Consumer,United States,Los Angeles,California,West,3,23,3,1.2954163175936642,-0.6114335540218478,2
3556,CA-2020-118542,CC-12550,90008,OFF-PA-10004735,45.36,7,0.0,21.7728,Office Supplies,Paper,Xerox 1905,2020-12-01,2020-12-05,Standard Class,Clay Cheatham,Consumer,United States,Los Angeles,California,West,12,1,4,1.1002842734642537,0.7626492142850283,1
3557,CA-2020-118542,CC-12550,90008,OFF-BI-10003429,10.128,2,0.2,3.6714,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",2020-12-01,2020-12-05,Standard Class,Clay Cheatham,Consumer,United States,Los Angeles,California,West,12,1,4,1.0778210881637151,0.7898668057911056,1
3558,CA-2020-152737,TS-21505,94122,OFF-BI-10002982,21.792,4,0.2,7.6272,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,2020-11-07,2020-11-12,Standard Class,Tony Sayre,Consumer,United States,San Francisco,California,West,11,7,5,1.009845309927232,0.7860093083240127,1
3559,CA-2020-152737,TS-21505,94122,TEC-AC-10004975,439.8,4,0.0,145.134,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,2020-11-07,2020-11-12,Standard Class,Tony Sayre,Consumer,United States,San Francisco,California,West,11,7,5,1.2305338654093179,-0.5859872159206775,2
3560,CA-2020-109757,MD-17350,44312,OFF-AR-10002335,8.256,4,0.2,0.6192,Office Supplies,Art,DIXON Oriole Pencils,2020-09-04,2020-09-09,Second Class,Maribeth Dona,Consumer,United States,Akron,Ohio,East,9,4,5,-0.6598561168304817,0.37356829904067945,0
3561,CA-2020-109757,MD-17350,44312,OFF-BI-10004001,25.56,5,0.7,-20.448,Office Supplies,Binders,GBC Recycled VeloBinder Covers,2020-09-04,2020-09-09,Second Class,Maribeth Dona,Consumer,United States,Akron,Ohio,East,9,4,5,-0.6890680940591927,0.49360322311200644,0
3562,CA-2020-109757,MD-17350,44312,OFF-BI-10001634,4.368,2,0.7,-3.0576,Office Supplies,Binders,Wilson Jones Active Use Binders,2020-09-04,2020-09-09,Second Class,Maribeth Dona,Consumer,United States,Akron,Ohio,East,9,4,5,-0.6890680940591927,0.49360322311200644,0
3563,CA-2020-109757,MD-17350,44312,OFF-PA-10000007,11.52,4,0.2,3.744,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",2020-09-04,2020-09-09,Second Class,Maribeth Dona,Consumer,United States,Akron,Ohio,East,9,4,5,-0.6666049087586539,0.46638563160592883,0
3564,CA-2019-130029,GT-14755,90049,OFF-PA-10000552,12.96,2,0.0,6.2208,Office Supplies,Paper,Xerox 200,2019-07-03,2019-07-06,First Class,Guy Thornton,Consumer,United States,Los Angeles,California,West,7,3,3,1.1071528516644245,0.7529350229196325,1
3565,CA-2019-130029,GT-14755,90049,OFF-FA-10001135,3.96,2,0.0,0.0792,Office Supplies,Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box",2019-07-03,2019-07-06,First Class,Guy Thornton,Consumer,United States,Los Angeles,California,West,7,3,3,1.1235406695252714,0.5927779815919415,1
3566,CA-2020-103877,RD-19660,64055,OFF-BI-10003650,1577.94,3,0.0,757.4112,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,2020-09-07,2020-09-14,Standard Class,Robert Dilbeck,Home Office,United States,Independence,Missouri,Central,9,7,7,-0.3410424798634301,0.614892577114874,0
3567,CA-2019-137176,DB-12910,75220,FUR-FU-10003832,15.008,4,0.6,-12.0064,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",2019-09-09,2019-09-14,Second Class,Daniel Byrd,Home Office,United States,Dallas,Texas,Central,9,9,5,-0.1522215528450834,-0.9076185275389556,3
3568,CA-2020-168109,JK-15640,98105,TEC-AC-10003628,59.98,2,0.0,26.3912,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,2020-07-03,2020-07-03,Same Day,Jim Kriz,Home Office,United States,Seattle,Washington,West,7,3,0,0.7764151877539198,-0.6710126137402543,2
3569,CA-2020-168109,JK-15640,98105,TEC-MA-10001148,2395.2,6,0.2,209.58,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,2020-07-03,2020-07-03,Same Day,Jim Kriz,Home Office,United States,Seattle,Washington,West,7,3,0,0.7568928541146567,-0.5565023380132926,2
3570,CA-2020-168109,JK-15640,98105,TEC-AC-10002049,1687.8,4,0.0,742.632,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,2020-07-03,2020-07-03,Same Day,Jim Kriz,Home Office,United States,Seattle,Washington,West,7,3,0,0.7764151877539198,-0.6710126137402543,2
3571,CA-2020-168109,JK-15640,98105,TEC-PH-10000702,7.992,1,0.2,2.6973,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",2020-07-03,2020-07-03,Same Day,Jim Kriz,Home Office,United States,Seattle,Washington,West,7,3,0,0.7710323356350597,-0.6970783855200526,2
3572,US-2020-126081,FC-14335,75150,OFF-PA-10003953,5.184,1,0.2,1.8144,Office Supplies,Paper,Xerox 218,2020-06-29,2020-07-04,Standard Class,Fred Chung,Corporate,United States,Mesquite,Texas,Central,6,29,5,-0.3803541063522838,0.5889433868911966,0
3573,CA-2020-117023,JW-15955,11561,OFF-AR-10003602,11.68,2,0.0,5.4896,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",2020-08-07,2020-08-12,Standard Class,Joni Wasserman,Consumer,United States,Long Beach,New York,East,8,7,5,-0.8115429201786866,0.35026255880322243,0
3574,CA-2020-117023,JW-15955,11561,OFF-AR-10004062,104.8,10,0.0,26.2,Office Supplies,Art,Staples in misc. colors,2020-08-07,2020-08-12,Standard Class,Joni Wasserman,Consumer,United States,Long Beach,New York,East,8,7,5,-0.8115429201786866,0.35026255880322243,0
3575,CA-2018-143532,DC-12850,33161,OFF-PA-10001560,14.496,3,0.2,4.8924,Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4” x 11”",2018-03-19,2018-03-24,Standard Class,Dan Campbell,Consumer,United States,North Miami,Florida,South,3,19,5,-0.24732129272773407,0.5793525122970673,0
3576,CA-2019-103163,FM-14290,93309,OFF-BI-10003305,4.784,1,0.2,1.5548,Office Supplies,Binders,Avery Hanging File Binders,2019-06-07,2019-06-11,Standard Class,Frank Merwin,Home Office,United States,Bakersfield,California,West,6,7,4,0.8931295894472999,0.765554278511045,1
3577,CA-2019-103163,FM-14290,93309,OFF-PA-10004000,4.73,1,0.0,2.3177,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",2019-06-07,2019-06-11,Standard Class,Frank Merwin,Home Office,United States,Bakersfield,California,West,6,7,4,0.9155927747478387,0.7383366870049677,1
3578,CA-2019-104157,MT-17815,39212,OFF-ST-10000321,7.89,1,0.0,0.3156,Office Supplies,Storage,Akro Stacking Bins,2019-07-25,2019-07-29,Standard Class,Meg Tillman,Consumer,United States,Jackson,Mississippi,South,7,25,4,-0.23685748260207926,0.49467175316821566,0
3579,CA-2019-104157,MT-17815,39212,OFF-PA-10004665,65.5,5,0.0,32.095,Office Supplies,Paper,Advantus Motivational Note Cards,2019-07-25,2019-07-29,Standard Class,Meg Tillman,Consumer,United States,Jackson,Mississippi,South,7,25,4,-0.23933284617868888,0.5811986696397965,0
3580,CA-2019-104157,MT-17815,39212,FUR-TA-10004915,2430.08,8,0.0,388.8128,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",2019-07-25,2019-07-29,Standard Class,Meg Tillman,Consumer,United States,Jackson,Mississippi,South,7,25,4,-0.01963691769233514,-0.7747305673396905,3
3581,CA-2020-117807,DK-13090,68025,OFF-PA-10000994,104.85,1,0.0,50.328,Office Supplies,Paper,Xerox 1915,2020-10-01,2020-10-07,Standard Class,Dave Kipp,Consumer,United States,Fremont,Nebraska,Central,10,1,6,-0.3179509313364314,0.584970014448946,0
3582,CA-2018-121650,KD-16495,49201,OFF-AR-10001149,3.9,2,0.0,1.521,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",2018-12-10,2018-12-16,Standard Class,Keith Dawkins,Corporate,United States,Jackson,Michigan,Central,12,10,6,-0.3257112300366853,0.4943329844325408,0
3583,CA-2018-121650,KD-16495,49201,FUR-TA-10003569,801.96,2,0.0,200.49,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,2018-12-10,2018-12-16,Standard Class,Keith Dawkins,Corporate,United States,Jackson,Michigan,Central,12,10,6,-0.11276409347850372,-0.7687789199816968,3
3584,CA-2018-121650,KD-16495,49201,FUR-CH-10004289,191.96,2,0.0,32.6332,Furniture,Chairs,Global Super Steno Chair,2018-12-10,2018-12-16,Standard Class,Keith Dawkins,Corporate,United States,Jackson,Michigan,Central,12,10,6,-0.10605295525567011,-0.8290298014529951,3
3585,CA-2018-121650,KD-16495,49201,OFF-LA-10001045,2.61,1,0.0,1.2006,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,2018-12-10,2018-12-16,Standard Class,Keith Dawkins,Corporate,United States,Jackson,Michigan,Central,12,10,6,-0.31794478049470215,0.4422074377414781,0
3586,CA-2020-161823,AG-10300,94122,OFF-AR-10002053,5.96,2,0.0,1.6688,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",2020-09-03,2020-09-08,Standard Class,Aleksandra Gannaway,Corporate,United States,San Francisco,California,West,9,3,5,1.039312697466855,0.6673148322563675,1
3587,CA-2020-121839,MH-18115,43130,TEC-PH-10002885,1169.694,3,0.4,-253.4337,Technology,Phones,Apple iPhone 5,2020-09-24,2020-09-28,Standard Class,Mick Hernandez,Home Office,United States,Lancaster,Ohio,East,9,24,4,-0.4770861287654478,-0.8985388259129825,3
3588,CA-2020-158729,AC-10450,70506,OFF-SU-10002881,1665.62,2,0.0,33.3124,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,2020-12-19,2020-12-21,First Class,Amy Cox,Consumer,United States,Lafayette,Louisiana,South,12,19,2,-0.21121066094698518,0.40617321795319083,0
3589,CA-2020-146535,FM-14290,40475,OFF-BI-10000546,2.88,1,0.0,1.4112,Office Supplies,Binders,Avery Durable Binders,2020-11-24,2020-11-30,Standard Class,Frank Merwin,Home Office,United States,Richmond,Kentucky,South,11,24,6,-0.2642822960117794,0.6114553504294914,0
3590,CA-2020-146535,FM-14290,40475,OFF-ST-10001526,1443.96,12,0.0,375.4296,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,2020-11-24,2020-11-30,Standard Class,Frank Merwin,Home Office,United States,Richmond,Kentucky,South,11,24,6,-0.23934374713463094,0.49771084245183295,0
3591,CA-2017-154186,RA-19285,77070,OFF-SU-10001574,2.92,1,0.2,0.365,Office Supplies,Supplies,Acme Value Line Scissors,2017-12-13,2017-12-15,Second Class,Ralph Arnett,Consumer,United States,Houston,Texas,Central,12,13,2,-0.38568877597594,0.42308554059678505,0
3592,CA-2019-108434,JG-15160,10024,OFF-ST-10002615,465.18,3,0.0,120.9468,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",2019-12-05,2019-12-07,Second Class,James Galang,Consumer,United States,New York City,New York,East,12,5,2,-0.9908470795231794,0.3148089593986253,0
3593,CA-2019-164154,NZ-18565,43615,OFF-BI-10001658,22.428,3,0.7,-17.9424,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,2019-09-11,2019-09-17,Standard Class,Nick Zandusky,Home Office,United States,Toledo,Ohio,East,9,11,6,-0.6922199239048819,0.4991501973474881,0
3594,CA-2019-164154,NZ-18565,43615,OFF-ST-10002562,37.52,5,0.2,3.752,Office Supplies,Storage,Staple magnet,2019-09-11,2019-09-17,Standard Class,Nick Zandusky,Home Office,United States,Toledo,Ohio,East,9,11,6,-0.6672813750277333,0.38540568936982966,0
3595,CA-2020-148012,KM-16225,19143,OFF-AR-10004757,2.624,1,0.2,0.4264,Office Supplies,Art,Crayola Colored Pencils,2020-12-09,2020-12-15,Standard Class,Kalyca Meade,Corporate,United States,Philadelphia,Pennsylvania,East,12,9,6,-0.7626629907810341,0.34958388242283844,0
3596,CA-2017-102869,LC-17140,19140,OFF-PA-10000788,15.552,3,0.2,5.4432,Office Supplies,Paper,Xerox 210,2017-09-09,2017-09-14,Second Class,Logan Currie,Consumer,United States,Philadelphia,Pennsylvania,East,9,9,5,-0.7673776669533947,0.43782270319594097,0
3597,CA-2017-102869,LC-17140,19140,TEC-AC-10002134,64.704,6,0.2,-4.8528,Technology,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard,2017-09-09,2017-09-14,Second Class,Logan Currie,Consumer,United States,Philadelphia,Pennsylvania,East,9,9,5,-0.5691522967718479,-0.9069562295426716,3
3598,CA-2017-102869,LC-17140,19140,FUR-FU-10002456,17.472,3,0.2,5.0232,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",2017-09-09,2017-09-14,Second Class,Logan Currie,Consumer,United States,Philadelphia,Pennsylvania,East,9,9,5,-0.5314909340838223,-1.059692272969189,3
3599,CA-2017-102869,LC-17140,19140,TEC-PH-10002549,135.516,1,0.4,-31.6204,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,2017-09-09,2017-09-14,Second Class,Logan Currie,Consumer,United States,Philadelphia,Pennsylvania,East,9,9,5,-0.574535148890708,-0.9330220013224698,3
3600,CA-2020-138310,NP-18700,80219,TEC-AC-10001990,431.928,9,0.2,64.7892,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,2020-06-26,2020-06-30,Standard Class,Nora Preis,Consumer,United States,Denver,Colorado,West,6,26,4,0.6682367300237027,-0.6828887136258448,2
